userWallet,total_deposits_usd,total_borrows_usd,repayment_ratio,liquidation_count,avg_transaction_size_usd,activity_days,token_diversity,transaction_count,credit_score
0x00000000001accfa9cef68cf5371a23025b6d4b6,9.008412925412415e-05,0.0,0.3,1.0,0.0007946236802556363,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000000000051d07a4fb3bd10121a343d85818da6,1.2948135582776308e-05,0.0,0.3,1.0,0.000114214293177104,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000000000096026fb41fc39f9875d164bd82e2dc,2.335110445317896e-10,0.0,0.3,1.0,1.029889543932588e-09,0.0457516339869281,0.1111111111111111,0.00014020329477742728,368
0x0000000000e189dd664b9ab08a33c4839953852c,0.0,0.0,0.3,1.0,2.326613894910536e-05,0.8431372549019608,0.4444444444444444,0.0011917280056081318,438
0x0000000002032370b971dabd36d72f3e5a7bf1ee,0.004603208208983474,0.001527088192939509,1.1634001937012771e-12,1.0,0.001367474720294557,0.8627450980392157,0.6666666666666666,0.02797055730809674,405
0x000000000a38444e0a6e37d3b630d7e855a7cb13,0.00040948283412683734,0.00010143800564346378,1.0,1.0,0.0005720340419438397,0.2549019607843137,0.5555555555555556,0.0017525411847178409,503
0x000000003853fcedcd0355fec98ca3192833f00b,4.453671997563514e-09,0.0,0.3,1.0,4.910678027663474e-09,0.0457516339869281,0.7777777777777778,0.0005608131791097091,392
0x000000003ce0cf2c037493b1dc087204bd7f713e,0.007493862323236847,0.003414390742671759,0.020313958254832523,1.0,0.0010267091246366222,0.803921568627451,0.7777777777777778,0.03449001051524711,409
0x000000007858e6f2668e1e06111cfa24403a5466,6.442951161711739e-09,0.0,0.3,1.0,5.683266970793662e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00000001a0f57e850c9db68b4a9bc34677437c5c,8.006754669437488e-08,0.0,0.3,1.0,7.06268342160963e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0000000506063a51c6ce59906d8c40f7d7fe92a7,0.0,0.015132242003013075,1.0,1.0,0.016200472972174855,0.19607843137254902,0.1111111111111111,0.00483701366982124,483
0x00000029ff545c86524ade7caf132527707948c4,0.0007129304180237637,0.06909975762075063,0.9961983572805121,1.0,0.11804421800748323,0.013071895424836602,0.4444444444444444,0.003294777427269541,489
0x00000087c4cebffb95746d1935de7fbcab092f40,0.0021461900532724213,0.031403231776714655,0.9771161824926299,1.0,0.0105794790632364,0.6535947712418301,0.8888888888888888,0.01752541184717841,543
0x000000e28faa823d5b53ff6c2922c28335840375,0.019412389110131267,0.07204392334057384,0.7515105027800593,1.0,0.01579757632401612,0.8954248366013072,0.7777777777777778,0.02082018927444795,527
0x000006eee6e39015cb523aebdd4d0b1855aba682,0.0,0.000582673214097654,1.0,0.8846153846153846,0.0027003130326157996,0.2679738562091503,0.7777777777777778,0.001962846126883982,490
0x00000a9c78912badb92d73b6ed26456e11def5eb,7.671836124533135e-08,0.0,0.3,1.0,6.767254905020427e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00001bc47f0973f794f79c16121cee879e272d6a,0.0,0.0,0.3,1.0,0.001336892827985098,0.30718954248366015,0.2222222222222222,0.00028040658955485456,391
0x00002b503a75998c97508916a74fdb41934fa030,0.03245686587725926,0.029717313859785478,0.6556882517080672,1.0,0.01631345683790855,0.8169934640522876,0.7777777777777778,0.010304942166140904,509
0x0000897253cc85f7547317eb2080b36b3255687a,2.96114234937204e-08,0.0,0.3,1.0,0.00018624008974433046,0.0196078431372549,0.1111111111111111,0.00014020329477742728,366
0x0000b252c943089fbba5554a1d196ef79bc77e4f,5.058881720197477e-20,0.0,0.3,1.0,4.462392259064043e-19,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0000ce08fa224696a819877070bf378e8b131acf,0.0,3.185820737404506e-05,0.0,1.0,0.0003053633926377389,0.49019607843137253,0.4444444444444444,0.000981423063441991,369
0x00010a708585ba4812a1c5976182626c75cb7a6b,5.104064532159434e-05,2.5472564564473675e-05,0.303217650494238,1.0,3.745376367014765e-05,0.5163398692810458,0.6666666666666666,0.0020329477742726952,422
0x00016fc0c9f7620e920e1423fd455f9574f48025,1.4257089449171745e-07,0.0,0.3,1.0,6.288022641522063e-07,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x0002761e848b24046a53d494847b11a3e1d36b09,4.542414157838889e-08,0.0,0.3,1.0,4.006821051869131e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00027e45436f11ec8549b7d5e0b86748ee61c13d,4.583151198445782e-08,0.0,0.3,1.0,2.0213774072253063e-07,0.0457516339869281,0.1111111111111111,0.00014020329477742728,368
0x0003816b25fd3d6c112eb65c089760fa3f791947,1.9156463227868337e-07,7.462495725968933e-05,1.0,1.0,0.0020123526892340897,0.006535947712418301,0.2222222222222222,0.00028040658955485456,472
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,0.0,2.3234001476147906e-17,0.0,1.0,5.595385780360439e-05,0.6535947712418301,0.6666666666666666,0.0025937609533824043,389
0x0003d4fb942d0cad7fa1b658ad6d46ef6c15f11b,0.0,0.0,0.3,1.0,0.0004195641992946318,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x0003f46779806fe779e7f30eec95dbdb4d45840b,3.5628418824426656e-05,5.308112308808824e-05,0.7033962502021598,1.0,0.00011752622502831475,0.5359477124183006,0.2222222222222222,0.0016824395373291271,467
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,0.0,1.2806650163834014e-17,1.0,1.0,9.313641929667474e-05,0.5359477124183006,0.2222222222222222,0.0007010164738871364,511
0x0004a89403e17f544bfbd25ecb1a7d9215a1d61b,0.00012426096545142395,1.3126707863760676e-17,0.0,1.0,0.0005480471782138426,0.006535947712418301,0.2222222222222222,0.00014020329477742728,329
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,6.416764485574107e-13,5.737129283393348e-07,1.0,1.0,7.735561922460682e-06,0.006535947712418301,0.1111111111111111,0.0004206098843322818,467
0x0005696d4be2359526c497fe4a4c0620b41f2426,0.0,1.5037502470468465e-17,0.9986389552256584,1.0,0.00010528121475586004,0.006535947712418301,0.4444444444444444,0.0004907115317209955,479
0x000660cad76200a2e326f53e033919905e6c50f5,4.8260839714249895e-08,0.0,0.3,1.0,4.2570435417966757e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00069a4bf1b2a8d5eded8e91347dbaa70796ff54,5.228648493196143e-08,0.0,0.3,1.0,4.6121419420129373e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00080000158a9930aeb508823103b0a977161c47,1.1862994666747266e-07,0.0,0.3,1.0,5.232118331494078e-07,0.058823529411764705,0.1111111111111111,0.00014020329477742728,369
0x00099b1263c22ae2ce0a52624cef2a012e751970,4.795694775187978e-08,0.0,0.3,1.0,2.115118757984851e-07,0.0457516339869281,0.1111111111111111,0.00014020329477742728,368
0x0009ce45d5df78e632a0b4987079432dfba2253a,1.4705435529518032e-09,0.0,0.3,1.0,1.297152716796965e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000a27ba176083e4b50177378cbe7469a00dd557,5.4864373283743514e-08,4.0619188098348905e-18,0.9989993381399092,1.0,1.403568808594573e-05,0.21568627450980393,0.2222222222222222,0.0008412197686645636,487
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,0.0,1.86308670358531e-06,1.8190116989399363e-10,1.0,0.0005027464966774881,0.16339869281045752,0.5555555555555556,0.0030143708377146864,350
0x000ab43e658935ba39504a1424b01756c1e9644c,5.15090951599727e-09,2.878342531171146e-10,0.0,1.0,2.4989630144457216e-08,0.006535947712418301,0.1111111111111111,0.00014020329477742728,325
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,2.985251929199912e-06,0.0,0.3,1.0,8.0386609485486e-06,0.803921568627451,0.8888888888888888,0.0053978268489309495,451
0x000c8e2871750f458bf1de8ab528dda09bc95db6,0.0,5.994037876598927e-05,1.0,1.0,0.0015685990693367487,0.006535947712418301,0.2222222222222222,0.00028040658955485456,471
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,6.006564453847535e-07,1.8078389506782407e-05,0.9621985585491531,1.0,9.924890489861052e-06,0.43137254901960786,0.4444444444444444,0.004977216964598668,506
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,1.2785483428734564e-05,1.0156341603422865e-06,1.0,1.0,2.4154747333390487e-05,0.19607843137254902,0.2222222222222222,0.0004206098843322818,486
0x000d0ccd6b0e27ce38018b1304ef4f2cd345b636,5.520665977688337e-11,0.0,0.3,1.0,4.869727834386491e-10,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000dd5baf04ffe492508f5f45ac3d9374b193f57,6.309022095396299e-09,0.0,0.3,1.0,5.5651293937865515e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,2.3007623710203868e-05,6.360294174375602e-06,1.0,1.0,7.579391228400971e-05,0.5228758169934641,0.3333333333333333,0.0005608131791097091,514
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,0.000167057567792572,0.0,0.3,1.0,0.0005288843022283162,0.13071895424836602,0.2222222222222222,0.0005608131791097091,378
0x000e840a3122ec28d0c29321db172375cb049762,3.173374622376086e-05,5.49129413889396e-18,1.0,1.0,2.799204079724588e-05,0.16993464052287582,0.2222222222222222,0.0007010164738871364,484
0x000e9bd1d42999446d60ff60f1fb3afb13604202,1.150639996266413e-06,8.770582238525224e-07,1.0,1.0,3.807389373584375e-06,0.006535947712418301,0.3333333333333333,0.0015422362425516999,476
0x000eab293e332bd6e67018a9150e8807bfac3233,4.972935910811111e-08,0.0,0.3,1.0,4.386580264295811e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x000f3b3cba440b4bd611d2ac4b6271400fb1e4e1,9.013802207834472e-07,0.0,0.3,1.0,3.695270579155617e-05,0.09803921568627451,0.2222222222222222,0.00014020329477742728,376
0x000f4432a40560bbff1b581a8b7aded8dab80026,0.0,0.00018971522982144434,0.9969182446558049,1.0,0.001326610687532962,0.11764705882352941,0.4444444444444444,0.0017525411847178409,488
0x000f7f22bfc28d940d4b68e13213ab17cf107790,0.010174321621980216,1.0,0.9966494812594762,1.0,0.978284820129873,0.013071895424836602,0.5555555555555556,0.005117420259376095,559
0x000f908720f9ce164d90f4fc89459fab4442907f,1.5790901212626474e-07,2.0170594421013816e-05,0.9953954899641876,1.0,1.937574111208752e-05,0.006535947712418301,0.2222222222222222,0.0067297581493165086,471
0x000fbfec300959d0f2f327728a889c1f5de8e2df,1.0935324029920715e-05,3.545887512950994e-06,0.9977814605134435,1.0,6.103028952537592e-05,0.05228758169934641,0.2222222222222222,0.0005608131791097091,474
0x0011730224657eb527cf736039854c3a3f140e63,0.0,1.869111569249393e-05,1.0,1.0,0.00045015508811282784,0.006535947712418301,0.2222222222222222,0.00028040658955485456,471
0x00120ea6fdbaf057eadc1bd149f957488444e92c,1.1834647437986055e-05,6.592235844727428e-20,1.0,1.0,2.6098079593942666e-05,0.006535947712418301,0.2222222222222222,0.00028040658955485456,471
0x0012668072f7e0579caf7e047713d8b6d476d0db,1.0406665604974352e-07,0.0,0.3,1.0,4.58981120796918e-07,0.013071895424836602,0.1111111111111111,0.00014020329477742728,366
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,0.00084997319353128,0.00012574722008778388,0.18833821440911092,0.9230769230769231,6.347051329273869e-05,0.40522875816993464,0.7777777777777778,0.01619348054679285,389
0x0012a7f00af8a643ba5a6aa187f915b4c13289df,0.0,0.0,0.3,1.0,3.958318870547781e-06,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,9.256506442329232e-09,0.0,0.3,1.0,8.16507777387094e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,1.1037344421033104e-07,0.0,0.3,1.0,4.867969151008259e-07,0.0392156862745098,0.1111111111111111,0.00014020329477742728,368
0x0014dfac19477a83d7354e6eaac28642c1959398,0.00017610353933144828,0.0004596388000612498,1.0,1.0,0.0022864534569077563,0.19607843137254902,0.3333333333333333,0.002523659305993691,490
0x001589fe1923c2118f34e4277f2ef650fcbf0161,7.189968942903484e-05,3.596135535411423e-05,0.0,1.0,0.00012448413327671866,0.8627450980392157,0.5555555555555556,0.002103049421661409,400
0x00159370cbe576b765a7fb2e78582e0cb563d445,8.891506348403843e-05,7.460821301142969e-05,0.0,1.0,0.00014916431125926014,0.13071895424836602,0.5555555555555556,0.001331931300385559,348
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,5.925180721554959e-22,0.0,0.3,1.0,5.651714014393155e-18,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x0016469a65facda9e86fd0ae0e9661128843c224,9.36730315162648e-10,1.1842703608906837e-10,0.0,1.0,5.0661123293732074e-09,0.006535947712418301,0.1111111111111111,0.00014020329477742728,325
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,9.17566575733276e-09,0.0,0.3,1.0,8.09376896158829e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00183135585d70a523d61b2e43037a7138b36906,5.5559664226742864e-05,9.749918574436033e-05,0.4439393841666598,1.0,0.00010713554278983264,0.37254901960784315,0.6666666666666666,0.0037854889589905363,433
0x00184e8aa1e95f491f2d9601e12b540092160ded,0.0,6.327610960055683e-07,1.0,1.0,2.544395573445788e-05,0.006535947712418301,0.2222222222222222,0.00028040658955485456,471
0x0018583d7654803d2c59467e10dec5f70bbe1851,2.2261066796732725e-11,0.0,0.3,1.0,2.7272609520830027e-12,0.1437908496732026,0.3333333333333333,0.005047318611987382,383
0x001875a076b3cfe1c9535d76b0345c16e3d61118,1.0240917160926151e-07,0.0,0.3,1.0,4.516708631690353e-07,0.032679738562091505,0.1111111111111111,0.00014020329477742728,367
0x0018d044b946ede86b43bb3b964a45772a5abeb9,0.0,2.840423862924093e-08,0.9998162329762535,1.0,0.0013214386813115127,0.3464052287581699,0.3333333333333333,0.0015422362425516999,501
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0.0,2.000846200806612e-06,1.0,1.0,3.530514923480618e-05,0.0915032679738562,0.3333333333333333,0.0003505082369435682,482
0x0019bd9f6142943f3a03a8a62d0001a95213f555,5.73809695895365e-09,0.0,0.3,1.0,5.061521669732607e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x001b024b98ee862aa01eea595c4c16a0213d2611,4.084803393937396e-05,1.2631026931948332e-05,0.0,1.0,0.0002798510372005828,0.006535947712418301,0.2222222222222222,0.00014020329477742728,329
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,3.417110901838361e-06,5.948489222398773e-06,1.0,1.0,1.4870891180321907e-05,0.1503267973856209,0.3333333333333333,0.0022432527164388365,486
0x001bc97d92e1a30b02d4e75be25f06063555d556,0.0006810527164032903,1.378886832902119e-15,1.0,1.0,0.0019048941835016456,0.058823529411764705,0.4444444444444444,0.0031545741324921135,484
0x001be549fa377710b9e59d57bbdf593ce1e379ca,7.188393227752971e-08,0.0,0.3,1.0,3.17040722325695e-07,0.13071895424836602,0.2222222222222222,0.00014020329477742728,378
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,8.259164829060971e-08,0.0,0.3,1.0,3.642666031545109e-07,0.058823529411764705,0.2222222222222222,0.00014020329477742728,373
0x001d2a3192a49e28cac0a7abcaa916648c62b982,7.097320611629722e-08,0.0,0.3,1.0,6.260480143464562e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,5.138497451377729e-20,0.0,0.3,1.0,4.532620551040123e-19,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x001f96b7e19a54ae45f451b0148336504d03fdcf,2.5681077874887797e-17,0.0,0.3,1.0,2.2653038646028417e-16,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,3.9552141776245e-05,0.0,0.3,1.0,0.00010127084271831647,0.4444444444444444,0.2222222222222222,0.0004206098843322818,401
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,1.0698233837467122e-21,0.0,0.3,1.0,9.436812027324241e-21,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0.0,0.0,0.3,1.0,0.8267407315456381,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,425
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,5.2911974225993925e-08,0.0,0.3,1.0,2.3336578838678063e-07,0.0392156862745098,0.2222222222222222,0.00014020329477742728,372
0x00222d56e0509a5e9ab05c588c548290a5e9f876,5.0112218701585666e-08,0.0,0.3,1.0,4.420351951018753e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002379916ac42a432f3b53f16782d33267debb4c,5.3871575112493984e-08,0.0,0.3,1.0,4.7519612645973523e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,1.0240917160926151e-07,0.0,0.3,1.0,4.516708631690353e-07,0.032679738562091505,0.1111111111111111,0.00014020329477742728,367
0x0023d9ffe7d793895c5da5833d56c737832ead2b,6.884162650427518e-07,0.0,0.3,1.0,3.036227749579248e-06,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,2.3249904848341558e-07,0.0,0.3,1.0,2.0508523653556573e-06,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,1.4064682067161397e-07,0.0,0.3,1.0,6.20316226530079e-07,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x0024461e7a8ce7157866eaa4c24b702d328250ce,0.0,0.0,0.3,1.0,0.00040592475959008663,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,1.1803602638086077e-09,0.0,0.3,1.0,1.0411847509889424e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00246f7813397868b1beec56e1677efa47816dae,0.01981902071414025,0.14730269751472183,0.9408349365101604,1.0,0.23377128006447162,0.13725490196078433,0.1111111111111111,0.0030844724851033997,489
0x0025a856d01a898bd52286d56c52323b13937b65,6.444847007535242e-09,0.0,0.3,1.0,5.684939278666251e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00261d225db379b3fc74cd0228d6f90582d39035,1.4611651793392416e-09,1.1937180656547506e-10,0.0,1.0,7.386564551515748e-09,0.006535947712418301,0.1111111111111111,0.00014020329477742728,325
0x00262ffcfda82b5582d1905ca05b849f196b0419,1.684198052235046e-08,1.4497237452620412e-06,0.9949434414963441,1.0,1.0286916642990666e-05,0.0196078431372549,0.2222222222222222,0.0007010164738871364,472
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,7.346245316860979e-09,0.0,0.3,1.0,6.480054298218748e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,8.443368590761294e-08,0.0,0.3,1.0,7.44781647877051e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,9.272388720402603e-09,0.0,0.3,1.0,8.179087382842022e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002775390698ef16589bb22bba37ae7906ae2f36,3.7068569702277866e-06,1.9926905498629228e-06,0.17215438325174373,1.0,2.318945511990795e-06,0.13071895424836602,0.5555555555555556,0.002103049421661409,372
0x0027c6cd01364a3c5d29f72269b36dfe85628193,8.549700480029993e-08,0.0,0.3,1.0,7.541610843969817e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0027f7335d610f15b325baa5798414548720fcaa,6.597521306394552e-05,3.9728054327524104e-05,1.0,1.0,0.00040288283133123846,0.006535947712418301,0.2222222222222222,0.0009113214160532772,471
0x00283b611db7844cb5677b311afd67c8e3078518,3.2638455587276e-07,0.0,0.3,1.0,2.879007646669798e-06,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,1.6939099120732403e-09,0.0,0.3,1.0,1.4941820934474062e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,9.624004201681953e-08,0.0,0.3,1.0,4.2446220554360916e-07,0.0196078431372549,0.1111111111111111,0.00014020329477742728,366
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,5.0120068207831716e-20,0.0,0.3,1.0,4.421044348624533e-19,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002aea16059a7d4bef638a03b61a9e80ef07e745,0.0,2.4371050357981403e-05,6.066955164887362e-10,1.0,0.00010754943917675136,0.5359477124183006,0.6666666666666666,0.002874167542937259,380
0x002bb13a55bf4525f02717708dd4534ecc475193,1.4238018234788012e-07,0.0,0.3,1.0,6.279611371586936e-07,0.006535947712418301,0.1111111111111111,0.00014020329477742728,366
0x002c77a71d54e6da4b28690fe1676752a74a67eb,5.256162416126844e-08,0.0,0.3,1.0,4.6364117161435035e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,1.607819407753405e-08,6.895039570594092e-08,1.0,1.0,1.2835601913510843e-06,0.11764705882352941,0.2222222222222222,0.0003505082369435682,480
0x002d2715b179d0db3e17cc28317a98f2f65e6884,0.0017427205623446137,0.0017786409548034203,0.7374758372715863,1.0,0.0008123840398107305,0.6601307189542484,0.8888888888888888,0.01773571678934455,507
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,4.796436898388552e-08,0.0,0.3,1.0,4.230892135905229e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,0.00031895752846383457,5.078754486680461e-05,0.6732486795112865,1.0,0.000157157935818796,0.8366013071895425,0.4444444444444444,0.0020329477742726952,493
0x002de04d579930686698abab5f48bda0b24fb9fc,0.00056783499128423,0.001048964504050309,1.0,1.0,0.0008414627315030562,0.5228758169934641,0.7777777777777778,0.005958640028040659,531
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,0.0,6.320148843363041e-05,1.0,1.0,0.0021350810175537085,0.006535947712418301,0.2222222222222222,0.00028040658955485456,472
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,0.0,0.0,0.3,1.0,2.378731889198573e-05,0.46405228758169936,0.3333333333333333,0.0004206098843322818,406
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,5.602397554666773e-10,0.0,0.3,1.0,4.941822494155573e-09,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,0.00023408546628595812,5.343310255491838e-05,0.745664809473145,1.0,4.7106414897730314e-05,0.6862745098039216,0.6666666666666666,0.007570977917981073,501
0x0030040e8d836ac3e546c354f9b373e70a14deeb,0.0,0.0,0.3,1.0,0.0005626564347314529,0.006535947712418301,0.2222222222222222,0.00014020329477742728,369
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,0.000738639549512907,0.0002840420429851753,0.0,1.0,0.00018964100148620208,0.26143790849673204,0.6666666666666666,0.0040658955485453905,361
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,8.226087694189338e-08,0.0,0.3,1.0,7.256155031728941e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,0.0,0.0,0.3,1.0,5.246655863427873e-17,0.21568627450980393,0.1111111111111111,0.0002103049421661409,380
0x003094a91a3b5523bc601b221f80183bd347e9ae,1.0240917160926151e-07,0.0,0.3,1.0,4.516708631690353e-07,0.032679738562091505,0.1111111111111111,0.00014020329477742728,367
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,2.1612938102234996e-09,0.0,0.3,1.0,1.9064570594324735e-08,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,2.279870690613497e-05,0.0022766984294342965,0.9901321136014349,1.0,0.0021954418599580048,0.477124183006536,0.6666666666666666,0.004696810375043814,522
0x0030de8f624d2b2513c6dbbff788bb109b80304d,4.546476928117372e-08,0.0,0.3,1.0,4.0104047835402376e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,8.190174410933002e-08,0.0,0.3,1.0,3.6122381301993727e-07,0.006535947712418301,0.2222222222222222,0.00014020329477742728,369
0x0030ee334630838ea4dee0b4b6ecbc973529031f,0.00018126005401493725,0.0001159991578952903,0.3966830715120053,1.0,0.00025977057941032635,0.48366013071895425,0.3333333333333333,0.0011216263582194182,422
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,4.767423295515168e-08,0.0,0.3,1.0,4.205299508120942e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x00326e37cef76788f6b0cf643c94481d60bd3d58,1.203507411187518e-06,0.0,0.3,1.0,5.308013166198066e-06,0.006535947712418301,0.2222222222222222,0.00014020329477742728,369
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,0.1285456440838844,0.19540410341228873,0.44673757351113397,1.0,0.013560952966825496,0.673202614379085,0.7777777777777778,0.03666316158429723,486
0x003325d3054cd7668fb16f19ea11bae6d02a474c,0.0,0.0,0.3,1.0,0.0428777571645821,0.0392156862745098,0.2222222222222222,0.0003505082369435682,375
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,0.0,0.8879134000674961,0.9989211714744527,1.0,0.4718978106972012,0.1568627450980392,0.2222222222222222,0.011356466876971609,518
0x0034d2a08772822866b08d2c585e5c8e25723760,2.9403487218883957e-05,0.0,0.3,1.0,0.00025936541119588464,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,0.0,0.0,0.3,1.0,0.021217817874189603,0.19607843137254902,0.3333333333333333,0.0003505082369435682,388
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,0.00011617258209681442,1.4154047881800774e-05,1.6371498213745543e-12,1.0,4.800670436768078e-05,0.13071895424836602,0.3333333333333333,0.0018226428321065544,341
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,4.6403427207765523e-07,0.0,0.3,1.0,4.09320292149253e-06,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0036534c48a754163f0f446601f36bcfda840f57,4.524616062847557e-05,7.90796374326151e-06,0.9604866594776483,1.0,7.5316904578083e-05,0.0784313725490196,0.5555555555555556,0.0018927444794952682,483
0x00368bb9dba2ee83f3553feae59710b9c3743e09,0.00012073520300826519,1.9971131509773587e-05,0.0,1.0,0.00014007422698147877,0.24183006535947713,0.4444444444444444,0.0007711181212758499,352
0x0036a2f1f6136bb9d7992f7def692126a279e702,4.598863397261495e-08,0.0,0.3,1.0,4.0566143980989487e-07,0.006535947712418301,0.1111111111111111,7.010164738871364e-05,366
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,0.00011077928032694795,7.127023103833014e-05,0.6424112153383443,1.0,8.073490164503721e-05,0.3660130718954248,0.5555555555555556,0.0030143708377146864,457
